regression,score,random_state,embedding,sample_size,pearson_train,pearson_test,spearman_train,spearman_test,RMSE_train,RMSE_test,SDR_train,SDR_test
ridge,zsurf_score,256,vhse,3000,0.825905,0.716918,0.836387,0.736886,0.0650931,0.0782822,0.72397,0.732314
ridge,solubility_score,256,vhse,4000,0.919413,0.884872,0.913702,0.885746,0.124606,0.147196,0.878585,0.87214
ridge,zsurf_score,256,vhse,4000,0.815853,0.736696,0.825505,0.751244,0.0656753,0.0759295,0.731511,0.746685
ridge,solubility_score,256,vhse,6000,0.912496,0.892457,0.90629,0.893921,0.128707,0.142469,0.89613,0.890056
ridge,zsurf_score,256,vhse,6000,0.808147,0.758402,0.822235,0.774893,0.0676721,0.0731735,0.747728,0.758032
ridge,solubility_score,256,vhse,8000,0.913891,0.898682,0.90878,0.898485,0.128475,0.138523,0.900358,0.892251
ridge,zsurf_score,256,vhse,8000,0.803156,0.769823,0.818663,0.78814,0.0679521,0.0716593,0.754615,0.759669
ridge,solubility_score,256,nanobuilder,20,0.640642,0.131151,0.628571,0.135382,0.41182,0.313442,0.074864,0.0893429
ridge,zsurf_score,256,nanobuilder,20,0.725096,0.0276385,0.533835,0.06066,0.120086,0.114626,0.176548,0.229518
ridge,solubility_score,256,nanobuilder,50,0.563354,0.179189,0.524994,0.180388,0.32818,0.313086,0.167038,0.178683
ridge,zsurf_score,256,nanobuilder,50,0.555996,0.0573914,0.468619,0.0708581,0.115199,0.113081,0.14199,0.144945
ridge,solubility_score,256,nanobuilder,100,0.637558,0.238298,0.623102,0.242405,0.284555,0.312797,0.320301,0.32797
ridge,zsurf_score,256,nanobuilder,100,0.506556,0.198678,0.573597,0.204679,0.112194,0.110352,0.144455,0.152266
ridge,solubility_score,256,nanobuilder,200,0.477219,0.233819,0.455219,0.237012,0.300031,0.31049,0.196738,0.193422
ridge,zsurf_score,256,nanobuilder,200,0.392431,0.206679,0.427905,0.199746,0.107777,0.110106,0.154799,0.159421
ridge,solubility_score,256,nanobuilder,500,0.487489,0.248578,0.484676,0.245758,0.288471,0.308941,0.362132,0.360321
ridge,zsurf_score,256,nanobuilder,500,0.380654,0.215663,0.390552,0.231395,0.112105,0.110066,0.234112,0.256247
ridge,solubility_score,256,nanobuilder,638,0.486812,0.258009,0.462532,0.257592,0.285314,0.308458,0.393707,0.396394
ridge,zsurf_score,256,nanobuilder,638,0.3938,0.208971,0.404006,0.224285,0.109406,0.110231,0.268382,0.286685
ridge,solubility_score,256,nanobuilder,650,0.487566,0.256334,0.466293,0.255141,0.284775,0.309,0.39631,0.401372
ridge,zsurf_score,256,nanobuilder,650,0.395135,0.209434,0.407916,0.223086,0.109834,0.110228,0.265461,0.282929
ridge,solubility_score,256,nanobuilder,800,0.455781,0.260613,0.440036,0.264586,0.287108,0.307388,0.381262,0.380112
ridge,zsurf_score,256,nanobuilder,800,0.349915,0.222434,0.35433,0.233938,0.112478,0.109535,0.223602,0.242918
ridge,solubility_score,256,nanobuilder,1000,0.443757,0.275099,0.425779,0.278987,0.285489,0.304999,0.374209,0.367484
ridge,zsurf_score,256,nanobuilder,1000,0.33647,0.225356,0.351602,0.234942,0.11071,0.109399,0.22205,0.235788
ridge,solubility_score,256,nanobuilder,1500,0.432953,0.27909,0.427155,0.289136,0.290695,0.304783,0.370068,0.372907
ridge,zsurf_score,256,nanobuilder,1500,0.325913,0.242606,0.345605,0.252022,0.111117,0.108959,0.23613,0.254299
ridge,solubility_score,256,nanobuilder,2000,0.417218,0.295003,0.409986,0.303483,0.291123,0.303082,0.380584,0.385069
ridge,zsurf_score,256,nanobuilder,2000,0.33527,0.243068,0.356548,0.247424,0.108584,0.109027,0.275971,0.291104
ridge,solubility_score,256,nanobuilder,3000,0.397696,0.303307,0.388382,0.309729,0.292357,0.30166,0.367311,0.364448
ridge,zsurf_score,256,nanobuilder,3000,0.338811,0.260385,0.361337,0.271016,0.107018,0.108462,0.292963,0.298022
ridge,solubility_score,256,nanobuilder,4000,0.375286,0.319973,0.365133,0.321564,0.292371,0.299288,0.33537,0.333904
ridge,zsurf_score,256,nanobuilder,4000,0.33193,0.266329,0.348736,0.275436,0.106111,0.10825,0.291488,0.296584
ridge,solubility_score,256,nanobuilder,6000,0.373771,0.322705,0.370682,0.324733,0.291649,0.299356,0.353996,0.360872
ridge,zsurf_score,256,nanobuilder,6000,0.32507,0.26816,0.34118,0.279646,0.108159,0.108219,0.291145,0.303162
ridge,solubility_score,256,nanobuilder,8000,0.384433,0.329547,0.380185,0.329246,0.292043,0.298645,0.367025,0.373129
ridge,zsurf_score,256,nanobuilder,8000,0.322724,0.281836,0.339237,0.29079,0.107625,0.107755,0.301823,0.310442
ridge,solubility_score,256,ablang,20,1.0,0.396584,1.0,0.392272,1.12244e-05,0.314467,0.999982,0.775717
ridge,zsurf_score,256,ablang,20,0.963464,0.234217,0.905263,0.241677,0.069995,0.116791,0.52573,0.587489
ridge,solubility_score,256,ablang,50,0.94753,0.506477,0.954286,0.490549,0.138085,0.275838,0.731958,0.561022
ridge,zsurf_score,256,ablang,50,0.870656,0.306489,0.801873,0.297463,0.0733228,0.10963,0.542998,0.493953
ridge,solubility_score,256,ablang,100,0.946746,0.611981,0.932781,0.596578,0.121905,0.25374,0.792699,0.659769
ridge,zsurf_score,256,ablang,100,1.0,0.350458,1.0,0.3627,1.5406e-05,0.127411,0.999949,0.990222
ridge,solubility_score,256,ablang,200,0.947472,0.712854,0.943885,0.704196,0.110095,0.223201,0.836654,0.771129
ridge,zsurf_score,256,ablang,200,0.871297,0.499301,0.824566,0.491029,0.0617615,0.0979788,0.635675,0.594493
ridge,solubility_score,256,ablang,500,0.932651,0.771384,0.928639,0.766112,0.120651,0.202323,0.855562,0.820193
ridge,zsurf_score,256,ablang,500,0.803057,0.594685,0.77289,0.58921,0.0745118,0.0906513,0.62376,0.646885
ridge,solubility_score,256,ablang,638,0.927462,0.784905,0.921839,0.78198,0.123448,0.196519,0.859267,0.830701
ridge,zsurf_score,256,ablang,638,0.820284,0.617297,0.794976,0.614641,0.0694025,0.089146,0.68171,0.714968
ridge,solubility_score,256,ablang,650,0.926566,0.787261,0.921851,0.784058,0.123962,0.195517,0.859174,0.82663
ridge,zsurf_score,256,ablang,650,0.82016,0.619372,0.798344,0.616758,0.069599,0.0890278,0.685012,0.720225
ridge,solubility_score,256,ablang,800,0.903571,0.796844,0.895305,0.792254,0.140271,0.190975,0.820643,0.798137
ridge,zsurf_score,256,ablang,800,0.792633,0.627687,0.773811,0.623312,0.0749622,0.0875094,0.634084,0.65883
ridge,solubility_score,256,ablang,1000,0.902819,0.809924,0.89142,0.806035,0.13873,0.185282,0.826269,0.808218
ridge,zsurf_score,256,ablang,1000,0.805252,0.648632,0.787692,0.64441,0.0706458,0.0857547,0.683387,0.710429
ridge,solubility_score,256,ablang,1500,0.906279,0.822849,0.896313,0.822104,0.136644,0.179613,0.864406,0.835561
ridge,zsurf_score,256,ablang,1500,0.794137,0.665615,0.781508,0.665355,0.0721473,0.083943,0.689955,0.708579
ridge,solubility_score,256,ablang,2000,0.900833,0.836768,0.888562,0.838244,0.139421,0.172993,0.865644,0.850289
ridge,zsurf_score,256,ablang,2000,0.802702,0.685844,0.787607,0.686844,0.0692583,0.0819844,0.719884,0.744308
ridge,solubility_score,256,ablang,3000,0.894756,0.848784,0.884949,0.848763,0.142504,0.166999,0.866151,0.859105
ridge,zsurf_score,256,ablang,3000,0.785761,0.70879,0.775479,0.711832,0.0706346,0.0792839,0.722802,0.7392
ridge,solubility_score,256,ablang,4000,0.890728,0.855974,0.882278,0.855848,0.14345,0.163297,0.866086,0.855833
ridge,zsurf_score,256,ablang,4000,0.777916,0.715232,0.771291,0.719107,0.0708978,0.0784702,0.722046,0.730386
ridge,solubility_score,256,ablang,6000,0.887278,0.863523,0.878084,0.863221,0.145118,0.159275,0.868445,0.86258
ridge,zsurf_score,256,ablang,6000,0.775622,0.723821,0.771247,0.727214,0.0723115,0.0775038,0.73261,0.747901
ridge,solubility_score,256,ablang,8000,0.887323,0.862246,0.879399,0.861953,0.145934,0.159971,0.872613,0.869926
ridge,zsurf_score,256,ablang,8000,0.770795,0.726085,0.767095,0.730471,0.0725345,0.0772282,0.735656,0.747587
ridge,solubility_score,256,antiberty,20,1.0,0.385715,1.0,0.382232,1.57436e-05,0.318449,0.999973,0.79238
ridge,zsurf_score,256,antiberty,20,1.0,0.325055,1.0,0.378707,4.16009e-06,0.127424,0.999979,0.950392
ridge,solubility_score,256,antiberty,50,0.932906,0.40417,0.942665,0.424208,0.1573,0.300101,0.681461,0.620715
ridge,zsurf_score,256,antiberty,50,0.85332,0.267098,0.762305,0.31003,0.0780278,0.111673,0.50155,0.481218
ridge,solubility_score,256,antiberty,100,0.912182,0.542502,0.903426,0.540452,0.159149,0.267361,0.690332,0.616711
ridge,zsurf_score,256,antiberty,100,0.775068,0.366427,0.703246,0.416812,0.088275,0.10454,0.39809,0.387248
ridge,solubility_score,256,antiberty,200,0.902883,0.667384,0.894193,0.654615,0.152507,0.236866,0.715649,0.742588
ridge,zsurf_score,256,antiberty,200,0.770584,0.433037,0.708039,0.444458,0.0811602,0.101303,0.445681,0.426214
ridge,solubility_score,256,antiberty,500,0.874835,0.752111,0.867397,0.746569,0.161917,0.208909,0.772521,0.743795
ridge,zsurf_score,256,antiberty,500,0.79732,0.58099,0.769872,0.594569,0.0746123,0.0917505,0.642366,0.639451
ridge,solubility_score,256,antiberty,638,0.865334,0.773976,0.859834,0.769628,0.165458,0.200466,0.774107,0.755055
ridge,zsurf_score,256,antiberty,638,0.7944,0.604906,0.778357,0.620876,0.0736847,0.0897323,0.647887,0.64608
ridge,solubility_score,256,antiberty,650,0.864421,0.774747,0.859069,0.770156,0.165733,0.200209,0.773717,0.756146
ridge,zsurf_score,256,antiberty,650,0.811529,0.608215,0.795137,0.622614,0.0702959,0.0900084,0.705992,0.703366
ridge,solubility_score,256,antiberty,800,0.845179,0.782182,0.840309,0.778364,0.176049,0.198011,0.725599,0.71738
ridge,zsurf_score,256,antiberty,800,0.775154,0.632081,0.758529,0.640894,0.0768069,0.0870784,0.642837,0.64863
ridge,solubility_score,256,antiberty,1000,0.860338,0.800898,0.855153,0.797777,0.163586,0.189351,0.786545,0.772929
ridge,zsurf_score,256,antiberty,1000,0.76774,0.640455,0.75431,0.644056,0.0761948,0.0862651,0.642569,0.635057
ridge,solubility_score,256,antiberty,1500,0.866039,0.814926,0.857599,0.811998,0.161765,0.183191,0.812498,0.796822
ridge,zsurf_score,256,antiberty,1500,0.77129,0.680532,0.765726,0.692592,0.074935,0.0823236,0.700307,0.701439
ridge,solubility_score,256,antiberty,2000,0.86286,0.818943,0.853275,0.816858,0.162495,0.18123,0.815274,0.813127
ridge,zsurf_score,256,antiberty,2000,0.763079,0.694999,0.763669,0.704991,0.074675,0.0807156,0.701912,0.702571
ridge,solubility_score,256,antiberty,3000,0.859798,0.829423,0.851945,0.82898,0.16279,0.176413,0.836382,0.827877
ridge,zsurf_score,256,antiberty,3000,0.746729,0.700635,0.747432,0.717063,0.075965,0.080153,0.678246,0.673007
ridge,solubility_score,256,antiberty,4000,0.850516,0.834186,0.842423,0.833607,0.166027,0.174437,0.819779,0.802704
ridge,zsurf_score,256,antiberty,4000,0.751232,0.711219,0.751096,0.729571,0.07433,0.0789179,0.709015,0.702665
ridge,solubility_score,256,antiberty,6000,0.848809,0.84475,0.839842,0.84427,0.166266,0.169124,0.834589,0.82408
ridge,zsurf_score,256,antiberty,6000,0.748985,0.725794,0.747946,0.74638,0.0757633,0.0772419,0.729877,0.740844
ridge,solubility_score,256,antiberty,8000,0.848184,0.84513,0.840002,0.843779,0.167581,0.168879,0.837005,0.829414
ridge,zsurf_score,256,antiberty,8000,0.74189,0.725062,0.740125,0.745344,0.076245,0.077323,0.726812,0.735989
ridge,solubility_score,512,onehot,20,0.982624,0.0746072,0.983459,0.0959737,0.181507,0.324827,0.510199,0.161105
ridge,zsurf_score,512,onehot,20,0.968867,0.0312955,0.957895,0.0223231,0.07572,0.113038,0.356491,0.110061
ridge,solubility_score,512,onehot,50,0.961044,0.291341,0.954862,0.301284,0.206784,0.306484,0.462825,0.201927
ridge,zsurf_score,512,onehot,50,0.956579,0.176632,0.93892,0.19161,0.0680728,0.111342,0.425797,0.168923
ridge,solubility_score,512,onehot,100,0.975089,0.328195,0.969877,0.324314,0.142637,0.298409,0.591349,0.261439
ridge,zsurf_score,512,onehot,100,0.956609,0.252511,0.966409,0.287457,0.0562054,0.110187,0.486827,0.179479
ridge,solubility_score,512,onehot,200,0.985385,0.433859,0.979991,0.425116,0.0817927,0.283912,0.796593,0.440813
ridge,zsurf_score,512,onehot,200,0.949646,0.322049,0.957021,0.354986,0.0536757,0.107405,0.548495,0.257436
ridge,solubility_score,512,onehot,500,0.993812,0.598588,0.99301,0.585135,0.0410852,0.253598,0.923994,0.672215
ridge,zsurf_score,512,onehot,500,0.93658,0.421187,0.938827,0.441665,0.0523884,0.10249,0.583937,0.381254
ridge,solubility_score,512,onehot,638,0.986797,0.61467,0.985851,0.608749,0.0614322,0.249247,0.877571,0.663016
ridge,zsurf_score,512,onehot,638,0.946246,0.466515,0.943917,0.484079,0.0457027,0.0997653,0.669831,0.480457
ridge,solubility_score,512,onehot,650,0.986942,0.618411,0.985938,0.612818,0.0610008,0.248188,0.877596,0.662547
ridge,zsurf_score,512,onehot,650,0.932662,0.465652,0.93159,0.485731,0.0521468,0.0999526,0.603719,0.424449
ridge,solubility_score,512,onehot,800,0.991604,0.666373,0.990453,0.657558,0.0452152,0.237948,0.929748,0.777294
ridge,zsurf_score,512,onehot,800,0.945664,0.498881,0.942299,0.513074,0.0443358,0.0977817,0.684617,0.512579
ridge,solubility_score,512,onehot,1000,0.984505,0.690002,0.98211,0.688513,0.0627159,0.229063,0.891616,0.753992
ridge,zsurf_score,512,onehot,1000,0.937287,0.521757,0.938763,0.537737,0.0456583,0.0963014,0.699681,0.544783
ridge,solubility_score,512,onehot,1500,0.981512,0.74546,0.977608,0.745644,0.0654077,0.210934,0.901492,0.803807
ridge,zsurf_score,512,onehot,1500,0.931715,0.576906,0.928421,0.60001,0.0452372,0.092159,0.716409,0.600063
ridge,solubility_score,512,onehot,2000,0.97918,0.799105,0.975065,0.80006,0.0683775,0.189834,0.907314,0.836385
ridge,zsurf_score,512,onehot,2000,0.926063,0.618002,0.917254,0.630382,0.046282,0.0887075,0.731888,0.639146
ridge,solubility_score,512,onehot,3000,0.971366,0.843414,0.967418,0.844051,0.0772107,0.169516,0.913988,0.870795
ridge,zsurf_score,512,onehot,3000,0.915088,0.669465,0.91046,0.699062,0.0483888,0.0839105,0.75165,0.692455
ridge,solubility_score,512,onehot,4000,0.96718,0.875574,0.964105,0.877248,0.0833361,0.152355,0.919919,0.89573
ridge,zsurf_score,512,onehot,4000,0.893785,0.68889,0.888247,0.724844,0.0548081,0.0817512,0.721521,0.695207
ridge,solubility_score,512,onehot,6000,0.958729,0.902057,0.956179,0.901192,0.0911762,0.13607,0.923413,0.915024
ridge,zsurf_score,512,onehot,6000,0.88271,0.727062,0.881072,0.758215,0.0543525,0.077695,0.778384,0.786299
ridge,solubility_score,512,onehot,8000,0.952631,0.911988,0.949538,0.911286,0.0963612,0.129433,0.938146,0.93292
ridge,zsurf_score,512,onehot,8000,0.868278,0.754012,0.870179,0.782429,0.0571186,0.0742139,0.785114,0.796993
ridge,solubility_score,512,esm1b,20,1.0,0.45542,1.0,0.461158,5.06456e-06,0.295984,0.99999,0.688388
ridge,zsurf_score,512,esm1b,20,0.939108,0.291491,0.914286,0.292247,0.0591931,0.10833,0.553683,0.364747
ridge,solubility_score,512,esm1b,50,0.992004,0.640205,0.988379,0.645152,0.0551461,0.243914,0.907395,0.692142
ridge,zsurf_score,512,esm1b,50,0.894726,0.403495,0.864106,0.428477,0.0649797,0.103485,0.527772,0.405395
ridge,solubility_score,512,esm1b,100,0.958933,0.768272,0.956964,0.762332,0.108792,0.205954,0.774973,0.63716
ridge,zsurf_score,512,esm1b,100,0.891403,0.509066,0.856346,0.534898,0.0553324,0.0974417,0.590114,0.465315
ridge,solubility_score,512,esm1b,200,0.984598,0.837879,0.980179,0.830394,0.0588605,0.172029,0.930588,0.835429
ridge,zsurf_score,512,esm1b,200,0.915684,0.588003,0.897361,0.607959,0.0460241,0.0915114,0.745485,0.599397
ridge,solubility_score,512,esm1b,500,0.963249,0.874766,0.961181,0.863666,0.0861033,0.152747,0.904525,0.872291
ridge,zsurf_score,512,esm1b,500,0.879561,0.69201,0.875511,0.702056,0.052619,0.0815326,0.727954,0.670813
ridge,solubility_score,512,esm1b,638,0.960769,0.87862,0.959146,0.869263,0.0888012,0.150577,0.907707,0.888874
ridge,zsurf_score,512,esm1b,638,0.877193,0.709261,0.873408,0.721205,0.0537033,0.0795593,0.737843,0.697676
ridge,solubility_score,512,esm1b,650,0.959504,0.88049,0.958057,0.871804,0.0897846,0.14946,0.906992,0.888377
ridge,zsurf_score,512,esm1b,650,0.875328,0.706713,0.871548,0.719819,0.0537497,0.0798644,0.735963,0.6957
ridge,solubility_score,512,esm1b,800,0.959108,0.889435,0.958569,0.880698,0.0904856,0.144115,0.912451,0.902877
ridge,zsurf_score,512,esm1b,800,0.871265,0.719953,0.865323,0.732029,0.0539082,0.0783652,0.744185,0.706256
ridge,solubility_score,512,esm1b,1000,0.956621,0.899018,0.954186,0.890309,0.0930049,0.138047,0.915125,0.898603
ridge,zsurf_score,512,esm1b,1000,0.862992,0.742039,0.855237,0.748747,0.0560955,0.0757483,0.747412,0.705529
ridge,solubility_score,512,esm1b,1500,0.956709,0.909514,0.953351,0.900386,0.0924122,0.130983,0.922052,0.911982
ridge,zsurf_score,512,esm1b,1500,0.869874,0.757505,0.863032,0.766756,0.0537383,0.0736498,0.779106,0.753406
ridge,solubility_score,512,esm1b,2000,0.958406,0.915701,0.955827,0.907796,0.0908935,0.126757,0.936506,0.933697
ridge,zsurf_score,512,esm1b,2000,0.8795,0.770152,0.87465,0.770658,0.0522889,0.0721034,0.821025,0.80577
ridge,solubility_score,512,esm1b,3000,0.955405,0.925706,0.952309,0.917009,0.0934375,0.119187,0.938401,0.926515
ridge,zsurf_score,512,esm1b,3000,0.861516,0.784151,0.862173,0.790236,0.0568851,0.0699908,0.799393,0.781273
ridge,solubility_score,512,esm1b,4000,0.95446,0.928694,0.951629,0.919837,0.096303,0.116881,0.940456,0.935539
ridge,zsurf_score,512,esm1b,4000,0.856413,0.793122,0.85884,0.800051,0.0592305,0.0686669,0.80147,0.794731
ridge,solubility_score,512,esm1b,6000,0.948311,0.93405,0.945121,0.927024,0.101125,0.112607,0.931857,0.921579
ridge,zsurf_score,512,esm1b,6000,0.853024,0.804448,0.855929,0.810619,0.0590219,0.0669764,0.823382,0.811319
ridge,solubility_score,512,esm1b,8000,0.94665,0.93654,0.942352,0.929436,0.102087,0.110528,0.932707,0.924866
ridge,zsurf_score,512,esm1b,8000,0.845663,0.810425,0.850615,0.816659,0.0606695,0.0660561,0.82134,0.819111
ridge,solubility_score,512,nanobert,20,0.836213,0.124774,0.735338,0.136455,0.281812,0.326137,0.27025,0.285677
ridge,zsurf_score,512,nanobert,20,0.80106,0.0594652,0.673684,0.05752,0.0935103,0.11447,0.246895,0.243678
ridge,solubility_score,512,nanobert,50,0.934973,0.387117,0.919904,0.412203,0.141697,0.319964,0.771878,0.794796
ridge,zsurf_score,512,nanobert,50,0.968169,0.345095,0.926339,0.380422,0.0297495,0.118532,0.882234,0.81884
ridge,solubility_score,512,nanobert,100,0.840015,0.566113,0.819946,0.561918,0.188427,0.260169,0.619862,0.534674
ridge,zsurf_score,512,nanobert,100,0.673305,0.3955,0.638428,0.418929,0.0843512,0.105554,0.296964,0.247442
ridge,solubility_score,512,nanobert,200,0.86469,0.719221,0.861196,0.718903,0.167002,0.219793,0.733394,0.680216
ridge,zsurf_score,512,nanobert,200,0.813795,0.580073,0.800701,0.618862,0.0631079,0.0919965,0.67091,0.574319
ridge,solubility_score,512,nanobert,500,0.86474,0.776043,0.865197,0.768574,0.159608,0.198844,0.777885,0.754633
ridge,zsurf_score,512,nanobert,500,0.762739,0.655353,0.768641,0.682007,0.0690606,0.0853456,0.656422,0.617145
ridge,solubility_score,512,nanobert,638,0.885359,0.792547,0.883917,0.784692,0.146562,0.192892,0.852689,0.844975
ridge,zsurf_score,512,nanobert,638,0.767965,0.666195,0.772247,0.691632,0.0694628,0.0841833,0.678837,0.646738
ridge,solubility_score,512,nanobert,650,0.884529,0.792234,0.881685,0.783635,0.146523,0.192749,0.851887,0.832557
ridge,zsurf_score,512,nanobert,650,0.765982,0.662709,0.77032,0.689258,0.0693054,0.0845356,0.678055,0.6401
ridge,solubility_score,512,nanobert,800,0.881053,0.804314,0.88059,0.798018,0.149464,0.187754,0.853163,0.833057
ridge,zsurf_score,512,nanobert,800,0.761429,0.665247,0.765807,0.690754,0.0693933,0.0843058,0.685911,0.634675
ridge,solubility_score,512,nanobert,1000,0.875373,0.809674,0.872443,0.805931,0.152938,0.185296,0.854166,0.839632
ridge,zsurf_score,512,nanobert,1000,0.764788,0.680855,0.762958,0.704967,0.0700954,0.0827271,0.699153,0.654652
ridge,solubility_score,512,nanobert,1500,0.870627,0.825181,0.869362,0.821581,0.155191,0.178218,0.854162,0.85082
ridge,zsurf_score,512,nanobert,1500,0.752068,0.687078,0.762144,0.713005,0.0708137,0.0820239,0.702778,0.669917
ridge,solubility_score,512,nanobert,2000,0.86642,0.831885,0.862411,0.829283,0.158595,0.174953,0.854526,0.847844
ridge,zsurf_score,512,nanobert,2000,0.753557,0.704192,0.761269,0.726515,0.0718241,0.0801728,0.713353,0.678786
ridge,solubility_score,512,nanobert,3000,0.862588,0.833823,0.858878,0.829185,0.159835,0.173951,0.854247,0.833764
ridge,zsurf_score,512,nanobert,3000,0.761387,0.718984,0.76975,0.741558,0.0721094,0.0783952,0.749032,0.72448
ridge,solubility_score,512,nanobert,4000,0.866905,0.8404,0.860652,0.835404,0.160745,0.170784,0.860057,0.8452
